id,display_name,works_api_url,h_index,works_count,country_code
A5100693435,Ahmed Ali,https://api.openalex.org/works?filter=author.id:A5100693435,30,144,EG
A5029819403,Stephen P Myers,https://api.openalex.org/works?filter=author.id:A5029819403,40,241,AU
A5113947096,Josh Grossman,https://api.openalex.org/works?filter=author.id:A5113947096,1,1,US
A5010940647,Dorothy Bishop,https://api.openalex.org/works?filter=author.id:A5010940647,114,702,GB
A5014921173,Inhan Kim,https://api.openalex.org/works?filter=author.id:A5014921173,21,222,KR
A5103072115,Matthias Weber,https://api.openalex.org/works?filter=author.id:A5103072115,33,316,AT
A5020693407,Michiel Nuytemans,https://api.openalex.org/works?filter=author.id:A5020693407,8,23,BE
A5051105922,Jianhui Pang,https://api.openalex.org/works?filter=author.id:A5051105922,5,8,MO
A5045387296,Lu Yin,https://api.openalex.org/works?filter=author.id:A5045387296,14,90,US
A5035092950,Wim Van Den Noortgate,https://api.openalex.org/works?filter=author.id:A5035092950,54,451,BE
A5035084467,Reyyan Yeniterzi,https://api.openalex.org/works?filter=author.id:A5035084467,13,39,TR
A5078516970,Meghana Bhatt,https://api.openalex.org/works?filter=author.id:A5078516970,9,16,US
A5000679279,Duncan J. Watts,https://api.openalex.org/works?filter=author.id:A5000679279,66,217,US
A5063092132,Kevin Lloyd,https://api.openalex.org/works?filter=author.id:A5063092132,10,29,DE
A5063667378,Zhu Han,https://api.openalex.org/works?filter=author.id:A5063667378,128,2668,US
A5037525426,Leila Zia,https://api.openalex.org/works?filter=author.id:A5037525426,9,32,US
A5064920291,Hamed Nili,https://api.openalex.org/works?filter=author.id:A5064920291,18,54,DE
A5011047265,Joachim Scharloth,https://api.openalex.org/works?filter=author.id:A5011047265,17,145,DE
A5016717501,Chiranth Gopal,https://api.openalex.org/works?filter=author.id:A5016717501,2,4,IN
A5011664369,Vignesh Reguramalingam,https://api.openalex.org/works?filter=author.id:A5011664369,1,1,US
A5020953714,Yujiu Yang,https://api.openalex.org/works?filter=author.id:A5020953714,25,322,CN
A5039707142,Byunghwee Lee,https://api.openalex.org/works?filter=author.id:A5039707142,4,14,KR
A5060193294,Loren M. Frank,https://api.openalex.org/works?filter=author.id:A5060193294,64,215,US
A5017669758,David Easley,https://api.openalex.org/works?filter=author.id:A5017669758,60,202,US
A5089202539,Elaine Shi,https://api.openalex.org/works?filter=author.id:A5089202539,71,323,US
A5101435916,Peter Zhang,https://api.openalex.org/works?filter=author.id:A5101435916,11,58,US
A5051569845,Yohei Miwa,https://api.openalex.org/works?filter=author.id:A5051569845,20,94,JP
A5042439493,Dan Lovallo,https://api.openalex.org/works?filter=author.id:A5042439493,29,94,AU
A5043680494,Iis Tussyadiah,https://api.openalex.org/works?filter=author.id:A5043680494,47,147,GB
A5025674539,Natalie Smith,https://api.openalex.org/works?filter=author.id:A5025674539,10,112,US
A5021623495,Heiko Nathues,https://api.openalex.org/works?filter=author.id:A5021623495,21,124,CH
A5075831267,Zhifang Xia,https://api.openalex.org/works?filter=author.id:A5075831267,11,29,CN
A5047692275,Mark Lunt,https://api.openalex.org/works?filter=author.id:A5047692275,83,614,GB
A5038687147,Renée A. Beauclair,https://api.openalex.org/works?filter=author.id:A5038687147,6,9,US
A5011604176,Ozan Kuru,https://api.openalex.org/works?filter=author.id:A5011604176,11,36,SG
A5029601647,Pei Liu,https://api.openalex.org/works?filter=author.id:A5029601647,51,462,CN
A5060713232,M. Jamal Deen,https://api.openalex.org/works?filter=author.id:A5060713232,73,785,CA
A5068733979,Changyi Liu,https://api.openalex.org/works?filter=author.id:A5068733979,21,131,CN
A5030551724,Hirofumi Yatani,https://api.openalex.org/works?filter=author.id:A5030551724,43,318,JP
A5012071072,Mark Sprevak,https://api.openalex.org/works?filter=author.id:A5012071072,16,86,GB
A5026014882,Laura Kati Corlew,https://api.openalex.org/works?filter=author.id:A5026014882,1,3,US
A5003740227,Linbing Wang,https://api.openalex.org/works?filter=author.id:A5003740227,43,336,US
A5023663197,Patricia A. Nolen,https://api.openalex.org/works?filter=author.id:A5023663197,6,21,US
A5080973561,David Buchman,https://api.openalex.org/works?filter=author.id:A5080973561,7,13,US
A5079887660,Dejian Yu,https://api.openalex.org/works?filter=author.id:A5079887660,50,186,CN
A5113496002,Linda W. Pickle,https://api.openalex.org/works?filter=author.id:A5113496002,41,92,US
A5101677851,Ming Lin,https://api.openalex.org/works?filter=author.id:A5101677851,18,96,US
A5101507580,Xiaoying Xu,https://api.openalex.org/works?filter=author.id:A5101507580,11,39,CN
A5077437989,JULIA BARWICK,https://api.openalex.org/works?filter=author.id:A5077437989,1,1,GB
A5002904166,Zhiguo Ding,https://api.openalex.org/works?filter=author.id:A5002904166,106,1245,AE
A5017288347,Michael McCutchan,https://api.openalex.org/works?filter=author.id:A5017288347,5,6,US
A5073873489,David Broman,https://api.openalex.org/works?filter=author.id:A5073873489,26,138,SE
A5061151005,Rami Olkkonen,https://api.openalex.org/works?filter=author.id:A5061151005,17,41,FI
A5077572973,J Pugh,https://api.openalex.org/works?filter=author.id:A5077572973,1,3,US
A5014796446,Roy Parker,https://api.openalex.org/works?filter=author.id:A5014796446,117,370,US
A5053542343,Panagiotis Mitkidis,https://api.openalex.org/works?filter=author.id:A5053542343,18,77,DK
A5112609848,Margaret Perry,https://api.openalex.org/works?filter=author.id:A5112609848,8,88,AU
A5012783043,Kholoud K. Aldous,https://api.openalex.org/works?filter=author.id:A5012783043,6,25,QA
A5075296997,Mike Kowalchuck,https://api.openalex.org/works?filter=author.id:A5075296997,2,2,
A5061310976,Iain McLean,https://api.openalex.org/works?filter=author.id:A5061310976,33,377,GB
A5061960454,Nicole L. Simone,https://api.openalex.org/works?filter=author.id:A5061960454,37,217,US
A5109923159,Martha Minow,https://api.openalex.org/works?filter=author.id:A5109923159,26,232,RU
A5026111773,Dominique Brossard,https://api.openalex.org/works?filter=author.id:A5026111773,55,250,US
A5038935278,Cassandra Handan‐Nader,https://api.openalex.org/works?filter=author.id:A5038935278,5,49,US
A5017534262,David A. Lagnado,https://api.openalex.org/works?filter=author.id:A5017534262,41,253,GB
A5026799813,Ross Maciejewski,https://api.openalex.org/works?filter=author.id:A5026799813,39,210,US
A5039860428,Beth A. Glenn,https://api.openalex.org/works?filter=author.id:A5039860428,32,133,US
A5047862122,George R. Milne,https://api.openalex.org/works?filter=author.id:A5047862122,47,140,US
A5026000073,E.A. Hawkins,https://api.openalex.org/works?filter=author.id:A5026000073,1,1,GB
A5109860511,Kyle Bagwell,https://api.openalex.org/works?filter=author.id:A5109860511,52,247,US
A5051097264,Isaac Waller,https://api.openalex.org/works?filter=author.id:A5051097264,4,8,CA
A5005721188,B. Lautrup,https://api.openalex.org/works?filter=author.id:A5005721188,34,110,DK
A5113726511,Joan A. Smith,https://api.openalex.org/works?filter=author.id:A5113726511,8,54,GB
A5100449186,Xiaoyu Li,https://api.openalex.org/works?filter=author.id:A5100449186,5,10,CN
A5084497699,Kaarina Nikunen,https://api.openalex.org/works?filter=author.id:A5084497699,15,86,FI
A5067858887,Cindy Xiong,https://api.openalex.org/works?filter=author.id:A5067858887,13,66,US
A5078818181,Kuang‐Hsu Wu,https://api.openalex.org/works?filter=author.id:A5078818181,40,107,AU
A5039806288,Nicole Cruz,https://api.openalex.org/works?filter=author.id:A5039806288,9,38,PE
A5027079991,Hiroshi Ito,https://api.openalex.org/works?filter=author.id:A5027079991,19,127,JP
A5059809584,Diego Penela,https://api.openalex.org/works?filter=author.id:A5059809584,25,216,ES
A5007475662,Jia Wu,https://api.openalex.org/works?filter=author.id:A5007475662,51,481,AU
A5091518548,Chao Huang,https://api.openalex.org/works?filter=author.id:A5091518548,35,195,CN
A5087104312,Jemima Albayda,https://api.openalex.org/works?filter=author.id:A5087104312,29,103,US
A5029231474,Brooks King‐Casas,https://api.openalex.org/works?filter=author.id:A5029231474,28,104,US
A5045415929,Barry Thompson,https://api.openalex.org/works?filter=author.id:A5045415929,10,25,US
A5042216129,Sandi L. Pruitt,https://api.openalex.org/works?filter=author.id:A5042216129,32,184,US
A5004474203,Richard Baskerville,https://api.openalex.org/works?filter=author.id:A5004474203,64,357,US
A5001928585,Takateru Yamakoshi,https://api.openalex.org/works?filter=author.id:A5001928585,5,14,JP
A5111925306,Sangjin Jeong,https://api.openalex.org/works?filter=author.id:A5111925306,10,74,KR
A5043177488,Xingdi Yuan,https://api.openalex.org/works?filter=author.id:A5043177488,26,84,CA
A5072465323,Ashley Hazel,https://api.openalex.org/works?filter=author.id:A5072465323,10,39,US
A5021197359,Simon Caton,https://api.openalex.org/works?filter=author.id:A5021197359,17,116,IE
A5085497926,Vladan Radosavljević,https://api.openalex.org/works?filter=author.id:A5085497926,30,125,US
A5067958090,Nicolás Della Penna,https://api.openalex.org/works?filter=author.id:A5067958090,12,36,US
A5047449859,Ángel Correa,https://api.openalex.org/works?filter=author.id:A5047449859,30,85,ES
A5040018261,William P. Hanage,https://api.openalex.org/works?filter=author.id:A5040018261,79,339,US
A5059172320,Amos Nadler,https://api.openalex.org/works?filter=author.id:A5059172320,8,19,CA
A5052956256,Teruko Mitamura,https://api.openalex.org/works?filter=author.id:A5052956256,34,215,US
A5054616540,Luc Anselin,https://api.openalex.org/works?filter=author.id:A5054616540,81,316,US
A5088449825,Armin Eberlein,https://api.openalex.org/works?filter=author.id:A5088449825,23,118,CA
A5030297371,Rima Dada,https://api.openalex.org/works?filter=author.id:A5030297371,44,254,IN
A5081476701,Adam Sadilek,https://api.openalex.org/works?filter=author.id:A5081476701,24,57,US
A5064278484,Roy H. Perlis,https://api.openalex.org/works?filter=author.id:A5064278484,101,805,US
A5018502975,Daniel L. Rock,https://api.openalex.org/works?filter=author.id:A5018502975,63,181,US
A5067285818,Janina Zakrzewski,https://api.openalex.org/works?filter=author.id:A5067285818,1,3,DE
A5002590471,Daniel M. Bartels,https://api.openalex.org/works?filter=author.id:A5002590471,25,135,US
A5100357179,Zhiyu Wang,https://api.openalex.org/works?filter=author.id:A5100357179,24,169,CN
A5018129441,Yasir Zaki,https://api.openalex.org/works?filter=author.id:A5018129441,16,127,US
A5075490667,Virginia K. Felkner,https://api.openalex.org/works?filter=author.id:A5075490667,2,6,US
A5005679010,Osman Mutlu,https://api.openalex.org/works?filter=author.id:A5005679010,9,36,TR
A5102800269,Jeffrey B. Cooper,https://api.openalex.org/works?filter=author.id:A5102800269,36,126,US
A5074466887,Peter B. Winter,https://api.openalex.org/works?filter=author.id:A5074466887,3,4,US
A5102831633,Adrian V. Bell,https://api.openalex.org/works?filter=author.id:A5102831633,15,45,US
A5089866395,Emily B. Falk,https://api.openalex.org/works?filter=author.id:A5089866395,43,229,US
A5070839877,Jehoshua Eliashberg,https://api.openalex.org/works?filter=author.id:A5070839877,45,111,US
A5076665590,Liangyi Gong,https://api.openalex.org/works?filter=author.id:A5076665590,16,60,CN
A5001458803,Sahil Bajaj,https://api.openalex.org/works?filter=author.id:A5001458803,18,102,US
A5006381131,Stephen M. Kissler,https://api.openalex.org/works?filter=author.id:A5006381131,26,85,US
A5100514565,Fei Yan,https://api.openalex.org/works?filter=author.id:A5100514565,16,59,CN
A5003327935,Sweta Sneha,https://api.openalex.org/works?filter=author.id:A5003327935,12,99,US
A5014610119,Alexandra Siegel,https://api.openalex.org/works?filter=author.id:A5014610119,11,60,US
A5045363082,Steven Minton,https://api.openalex.org/works?filter=author.id:A5045363082,41,142,US
A5029323348,Juri Ganitkevitch,https://api.openalex.org/works?filter=author.id:A5029323348,14,21,US
A5073040621,Qiaohong Yu,https://api.openalex.org/works?filter=author.id:A5073040621,3,5,CN
A5020127239,Tanya Goyal,https://api.openalex.org/works?filter=author.id:A5020127239,19,72,IN
A5019815997,Madeleine Grunde-McLaughlin,https://api.openalex.org/works?filter=author.id:A5019815997,4,14,US
A5034801569,Stefanie M. Tignor,https://api.openalex.org/works?filter=author.id:A5034801569,9,20,MX
A5049878715,Joshua Sack,https://api.openalex.org/works?filter=author.id:A5049878715,12,59,US
A5025775324,Fayruz Rahma,https://api.openalex.org/works?filter=author.id:A5025775324,3,21,ID
A5080713233,Alessio Rossi,https://api.openalex.org/works?filter=author.id:A5080713233,18,92,IT
A5101513249,Yuanqi Chen,https://api.openalex.org/works?filter=author.id:A5101513249,11,41,CN
A5086162930,Saumil H. Shah,https://api.openalex.org/works?filter=author.id:A5086162930,1,1,
A5026515381,Omid Akbari,https://api.openalex.org/works?filter=author.id:A5026515381,8,40,IR
A5031891334,Yulei Zhao,https://api.openalex.org/works?filter=author.id:A5031891334,12,52,US
A5015440832,Christian Waloszek,https://api.openalex.org/works?filter=author.id:A5015440832,2,10,CH
A5041337615,Christoph Kiefer,https://api.openalex.org/works?filter=author.id:A5041337615,14,43,DE
A5008288695,Tahereh Taherian,https://api.openalex.org/works?filter=author.id:A5008288695,10,23,IR
A5070078178,Sarah‐Jane Vick,https://api.openalex.org/works?filter=author.id:A5070078178,22,42,GB
A5021529778,Lee Drutman,https://api.openalex.org/works?filter=author.id:A5021529778,15,62,US
A5101586008,Hao Wang,https://api.openalex.org/works?filter=author.id:A5101586008,7,17,CN
A5060609387,Adam Meirowitz,https://api.openalex.org/works?filter=author.id:A5060609387,26,106,US
A5058101684,Melissa Austin,https://api.openalex.org/works?filter=author.id:A5058101684,8,12,US
A5030075020,Jeeyoun Jung,https://api.openalex.org/works?filter=author.id:A5030075020,19,102,KR
A5008556866,Victoria A. Nelson,https://api.openalex.org/works?filter=author.id:A5008556866,19,108,US
A5009662283,Haoyu Hu,https://api.openalex.org/works?filter=author.id:A5009662283,14,48,CN
A5026314576,Jo Ann Brockway,https://api.openalex.org/works?filter=author.id:A5026314576,14,37,US
A5063203053,James D. Brinkley,https://api.openalex.org/works?filter=author.id:A5063203053,3,4,US
A5077611292,Junga Kim,https://api.openalex.org/works?filter=author.id:A5077611292,3,3,US
A5072659290,Alexandra Paxton,https://api.openalex.org/works?filter=author.id:A5072659290,15,80,US
A5084707282,Pierre O. Jacquet,https://api.openalex.org/works?filter=author.id:A5084707282,17,63,FR
A5011978745,Pasquale Lops,https://api.openalex.org/works?filter=author.id:A5011978745,35,281,IT
A5082328104,Beatriz Dı́ez,https://api.openalex.org/works?filter=author.id:A5082328104,29,134,PT
A5071195976,Stefano Marchetti,https://api.openalex.org/works?filter=author.id:A5071195976,20,212,IT
A5038383268,Julija Mell,https://api.openalex.org/works?filter=author.id:A5038383268,10,33,NL
A5050975451,Shijia Pan,https://api.openalex.org/works?filter=author.id:A5050975451,24,151,CN
A5066359113,Haoxian Zhang,https://api.openalex.org/works?filter=author.id:A5066359113,12,25,CN
A5055373623,John C. Besley,https://api.openalex.org/works?filter=author.id:A5055373623,37,152,US
A5076569669,Tingyi Wanyan,https://api.openalex.org/works?filter=author.id:A5076569669,7,24,US
A5068465397,Alexander Boltz,https://api.openalex.org/works?filter=author.id:A5068465397,3,7,US
A5111830023,Alex Swanson,https://api.openalex.org/works?filter=author.id:A5111830023,3,9,US
A5037720828,Ofer Yizhar,https://api.openalex.org/works?filter=author.id:A5037720828,48,126,IL
A5025056799,Aifen Zhou,https://api.openalex.org/works?filter=author.id:A5025056799,39,145,CN
A5008108168,Piya Sorcar,https://api.openalex.org/works?filter=author.id:A5008108168,6,12,US
A5034735453,Ramona Schoedel,https://api.openalex.org/works?filter=author.id:A5034735453,12,52,DE
A5062895972,Bo Xu,https://api.openalex.org/works?filter=author.id:A5062895972,28,263,CN
A5103959928,Richard Kim,https://api.openalex.org/works?filter=author.id:A5103959928,1,14,US
A5084047386,Haibin Lin,https://api.openalex.org/works?filter=author.id:A5084047386,12,36,CN
A5007875216,Alex Berke,https://api.openalex.org/works?filter=author.id:A5007875216,8,36,US
A5101525811,Liang Wu,https://api.openalex.org/works?filter=author.id:A5101525811,19,83,CN
A5056123523,Richard Shingles,https://api.openalex.org/works?filter=author.id:A5056123523,15,29,US
A5069179682,D. van Beers,https://api.openalex.org/works?filter=author.id:A5069179682,16,30,AT
A5061221525,Edgar A. Duéñez‐Guzmán,https://api.openalex.org/works?filter=author.id:A5061221525,16,61,GB
A5032839489,Tyler J. Gray,https://api.openalex.org/works?filter=author.id:A5032839489,5,11,US
A5002962395,Denae Ford,https://api.openalex.org/works?filter=author.id:A5002962395,23,92,US
A5035224908,David C. Krakauer,https://api.openalex.org/works?filter=author.id:A5035224908,42,162,US
